x,y,MAX_TEMPERATURE,TOTAL_SNOW_FLAG,MAX_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,STATION_NAME,TOTAL_RAIN_FLAG,COOLING_DEGREE_DAYS,MIN_REL_HUMIDITY,LOCAL_DATE,LOCAL_DAY,HEATING_DEGREE_DAYS_FLAG,LOCAL_MONTH,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST_FLAG,SNOW_ON_GROUND,TOTAL_SNOW,ID,MEAN_TEMPERATURE_FLAG,TOTAL_RAIN,CLIMATE_IDENTIFIER,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,PROVINCE_CODE,SPEED_MAX_GUST,DIRECTION_MAX_GUST,TOTAL_PRECIPITATION,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,LOCAL_YEAR,MEAN_TEMPERATURE
-79.395,43.62861111111111,23.6,,,,,,TORONTO CITY CENTRE,,1.3,,2006-07-11 00:00:00,11,,7,,,0,,6158667.2006.7.11,,,6158667,0,,ON,,,0.5,,,15,,2006,19.3
-79.395,43.62861111111111,23.3,,,,,,TORONTO CITY CENTRE,,1.9,,2006-07-12 00:00:00,12,,7,,,0,,6158667.2006.7.12,,,6158667,0,,ON,,,31,,,16.4,,2006,19.9
-79.395,43.62861111111111,25.4,,,,,,TORONTO CITY CENTRE,,3.2,,2006-07-13 00:00:00,13,,7,,,0,,6158667.2006.7.13,,,6158667,0,,ON,,,0,,,17,,2006,21.2
-79.395,43.62861111111111,28.1,,,,,,TORONTO CITY CENTRE,,5.3,,2006-07-14 00:00:00,14,,7,,,0,,6158667.2006.7.14,,,6158667,0,,ON,,,0,,,18.4,,2006,23.3
-79.395,43.62861111111111,31.8,,,,,,TORONTO CITY CENTRE,,7.9,,2006-07-15 00:00:00,15,,7,,,0,,6158667.2006.7.15,,,6158667,0,,ON,,,7.5,,,19.9,,2006,25.9
-79.395,43.62861111111111,28.3,,,,,,TORONTO CITY CENTRE,,5.7,,2006-07-16 00:00:00,16,,7,,,0,,6158667.2006.7.16,,,6158667,0,,ON,,,0,,,19.1,,2006,23.7
-79.395,43.62861111111111,27.9,,,,,,TORONTO CITY CENTRE,,5.6,,2006-07-17 00:00:00,17,,7,,,0,,6158667.2006.7.17,,,6158667,0,,ON,,,0,,,19.2,,2006,23.6
-79.395,43.62861111111111,26.7,,,,,,TORONTO CITY CENTRE,,5.1,,2006-07-18 00:00:00,18,,7,,,0,,6158667.2006.7.18,,,6158667,0,,ON,,,0,,,19.5,,2006,23.1
-79.395,43.62861111111111,24.3,,,,,,TORONTO CITY CENTRE,,4.6,,2006-07-19 00:00:00,19,,7,,,0,,6158667.2006.7.19,,,6158667,0,,ON,,,0,,,20.8,,2006,22.6
-79.395,43.62861111111111,26.2,,,,,,TORONTO CITY CENTRE,,5.4,,2006-07-20 00:00:00,20,,7,,,0,,6158667.2006.7.20,,,6158667,0,,ON,,,1,,,20.5,,2006,23.4
-79.395,43.62861111111111,25.8,,,,,,TORONTO CITY CENTRE,,5,,2006-07-21 00:00:00,21,,7,,,0,,6158667.2006.7.21,,,6158667,0,,ON,,,0,,,20.2,,2006,23
-79.395,43.62861111111111,22.2,,,,,,TORONTO CITY CENTRE,,1.5,,2006-07-22 00:00:00,22,,7,,,0,,6158667.2006.7.22,,,6158667,0,,ON,,,7,,,16.7,,2006,19.5
-79.395,43.62861111111111,22.7,,,,,,TORONTO CITY CENTRE,,1.1,,2006-07-23 00:00:00,23,,7,,,0,,6158667.2006.7.23,,,6158667,0,,ON,,,1.5,,,15.4,,2006,19.1
-79.395,43.62861111111111,26.2,,,,,,TORONTO CITY CENTRE,,2.9,,2006-07-24 00:00:00,24,,7,,,0,,6158667.2006.7.24,,,6158667,0,,ON,,,0,,,15.6,,2006,20.9
-79.395,43.62861111111111,26.5,,,,,,TORONTO CITY CENTRE,,5.7,,2006-07-25 00:00:00,25,,7,,,0,,6158667.2006.7.25,,,6158667,0,,ON,,,0,,,20.9,,2006,23.7
-79.395,43.62861111111111,26.4,,,,,,TORONTO CITY CENTRE,,5.7,,2006-07-26 00:00:00,26,,7,,,0,,6158667.2006.7.26,,,6158667,0,,ON,,,1,,,21,,2006,23.7
-79.395,43.62861111111111,27,,,,,,TORONTO CITY CENTRE,,5.6,,2006-07-27 00:00:00,27,,7,,,0,,6158667.2006.7.27,,,6158667,0,,ON,,,0.5,,,20.1,,2006,23.6
-79.395,43.62861111111111,26.3,,,,,,TORONTO CITY CENTRE,,4.9,,2006-07-28 00:00:00,28,,7,,,0,,6158667.2006.7.28,,,6158667,0,,ON,,,37,,,19.5,,2006,22.9
-79.395,43.62861111111111,31.2,,,,,,TORONTO CITY CENTRE,,7.3,,2006-07-29 00:00:00,29,,7,,,0,,6158667.2006.7.29,,,6158667,0,,ON,,,5.5,,,19.3,,2006,25.3
-79.395,43.62861111111111,24.2,,,,,,TORONTO CITY CENTRE,,4,,2006-07-30 00:00:00,30,,7,,,0,,6158667.2006.7.30,,,6158667,0,,ON,,,0,,,19.8,,2006,22
-79.395,43.62861111111111,28.6,,,,,,TORONTO CITY CENTRE,,6.7,,2006-07-31 00:00:00,31,,7,,,0,,6158667.2006.7.31,,,6158667,0,,ON,,,0,,,20.7,,2006,24.7
-79.395,43.62861111111111,30.6,,,,,,TORONTO CITY CENTRE,,8.3,,2006-08-01 00:00:00,1,,8,,,0,,6158667.2006.8.1,,,6158667,0,,ON,,,0,,,21.9,,2006,26.3
-79.395,43.62861111111111,29.2,,,,,,TORONTO CITY CENTRE,,5.6,,2006-08-02 00:00:00,2,,8,,,0,,6158667.2006.8.2,,,6158667,0,,ON,,,5,,,17.9,,2006,23.6
-79.395,43.62861111111111,24.2,,,,,,TORONTO CITY CENTRE,,2.8,,2006-08-03 00:00:00,3,,8,,,0,,6158667.2006.8.3,,,6158667,0,,ON,,,6,,,17.3,,2006,20.8
-79.395,43.62861111111111,30.4,,,,,,TORONTO CITY CENTRE,,4.7,,2006-08-04 00:00:00,4,,8,,,0,,6158667.2006.8.4,,,6158667,0,,ON,,,0,,,14.9,,2006,22.7
-79.395,43.62861111111111,24,,,,,,TORONTO CITY CENTRE,,1.7,,2006-08-05 00:00:00,5,,8,,,0,,6158667.2006.8.5,,,6158667,0,,ON,,,0,,,15.3,,2006,19.7
-79.395,43.62861111111111,24.6,,,,,,TORONTO CITY CENTRE,,3.9,,2006-08-06 00:00:00,6,,8,,,0,,6158667.2006.8.6,,,6158667,0,,ON,,,0,,,19.1,,2006,21.9
-79.395,43.62861111111111,30,,,,,,TORONTO CITY CENTRE,,5.9,,2006-08-07 00:00:00,7,,8,,,0,,6158667.2006.8.7,,,6158667,0,,ON,,,0,,,17.7,,2006,23.9
-79.395,43.62861111111111,22.6,,,,,,TORONTO CITY CENTRE,,2.1,,2006-08-08 00:00:00,8,,8,,,0,,6158667.2006.8.8,,,6158667,0,,ON,,,0,,,17.5,,2006,20.1
-79.395,43.62861111111111,24.5,,,,,,TORONTO CITY CENTRE,,1.4,,2006-08-09 00:00:00,9,,8,,,0,,6158667.2006.8.9,,,6158667,0,,ON,,,0,,,14.3,,2006,19.4
-79.395,43.62861111111111,26,,,,,,TORONTO CITY CENTRE,,3.8,,2006-08-10 00:00:00,10,,8,,,0,,6158667.2006.8.10,,,6158667,0,,ON,,,0,,,17.5,,2006,21.8
-79.395,43.62861111111111,20.6,,,,,,TORONTO CITY CENTRE,,0,,2006-08-11 00:00:00,11,,8,,,0,,6158667.2006.8.11,,,6158667,0.8,,ON,,,0,,,13.8,,2006,17.2
-79.395,43.62861111111111,21.9,,,,,,TORONTO CITY CENTRE,,0.8,,2006-08-12 00:00:00,12,,8,,,0,,6158667.2006.8.12,,,6158667,0,,ON,,,0,,,15.7,,2006,18.8
-79.395,43.62861111111111,24.1,,,,,,TORONTO CITY CENTRE,,0.2,,2006-08-13 00:00:00,13,,8,,,0,,6158667.2006.8.13,,,6158667,0,,ON,,,0,,,12.3,,2006,18.2
-79.395,43.62861111111111,23.1,,,,,,TORONTO CITY CENTRE,,1,,2006-08-14 00:00:00,14,,8,,,0,,6158667.2006.8.14,,,6158667,0,,ON,,,1.5,,,14.9,,2006,19
-79.395,43.62861111111111,26.6,,,,,,TORONTO CITY CENTRE,,3.4,,2006-08-15 00:00:00,15,,8,,,0,,6158667.2006.8.15,,,6158667,0,,ON,,,0,,,16.1,,2006,21.4
-79.395,43.62861111111111,23.8,,,,,,TORONTO CITY CENTRE,,2.1,,2006-08-16 00:00:00,16,,8,,,0,,6158667.2006.8.16,,,6158667,0,,ON,,,0,,,16.4,,2006,20.1
-79.395,43.62861111111111,24.2,,,,,,TORONTO CITY CENTRE,,2.3,,2006-08-17 00:00:00,17,,8,,,0,,6158667.2006.8.17,,,6158667,0,,ON,,,0,,,16.4,,2006,20.3
-79.395,43.62861111111111,27.5,,,,,,TORONTO CITY CENTRE,,5.9,,2006-08-18 00:00:00,18,,8,,,0,,6158667.2006.8.18,,,6158667,0,,ON,,,0,,,20.2,,2006,23.9
-79.395,43.62861111111111,23.6,,,,,,TORONTO CITY CENTRE,,3.7,,2006-08-19 00:00:00,19,,8,,,0,,6158667.2006.8.19,,,6158667,0,,ON,,,0,,,19.7,,2006,21.7
-79.395,43.62861111111111,21.2,,,,,,TORONTO CITY CENTRE,,1.1,,2006-08-20 00:00:00,20,,8,,,0,,6158667.2006.8.20,,,6158667,0,,ON,,,1,,,16.9,,2006,19.1
-79.395,43.62861111111111,25.9,,,,,,TORONTO CITY CENTRE,,2.3,,2006-08-21 00:00:00,21,,8,,,0,,6158667.2006.8.21,,,6158667,0,,ON,,,0,,,14.6,,2006,20.3
-79.395,43.62861111111111,28.6,,,,,,TORONTO CITY CENTRE,,5.2,,2006-08-22 00:00:00,22,,8,,,0,,6158667.2006.8.22,,,6158667,0,,ON,,,0,,,17.8,,2006,23.2
-79.395,43.62861111111111,25.7,,,,,,TORONTO CITY CENTRE,,2.8,,2006-08-23 00:00:00,23,,8,,,0,,6158667.2006.8.23,,,6158667,0,,ON,,,0,,,15.9,,2006,20.8
-79.395,43.62861111111111,20.9,,,,,,TORONTO CITY CENTRE,,0.6,,2006-08-24 00:00:00,24,,8,,,0,,6158667.2006.8.24,,,6158667,0,,ON,,,0,,,16.3,,2006,18.6
-79.395,43.62861111111111,20.3,,,,,,TORONTO CITY CENTRE,,0,,2006-08-25 00:00:00,25,,8,,,0,,6158667.2006.8.25,,,6158667,0,,ON,,,3.5,,,15.6,,2006,18
-79.395,43.62861111111111,21.3,,,,,,TORONTO CITY CENTRE,,0.3,,2006-08-26 00:00:00,26,,8,,,0,,6158667.2006.8.26,,,6158667,0,,ON,,,1,,,15.3,,2006,18.3
-79.395,43.62861111111111,25.1,,,,,,TORONTO CITY CENTRE,,4.6,,2006-08-27 00:00:00,27,,8,,,0,,6158667.2006.8.27,,,6158667,0,,ON,,,6,,,20,,2006,22.6
-79.395,43.62861111111111,22.7,,,,,,TORONTO CITY CENTRE,,2.6,,2006-08-28 00:00:00,28,,8,,,0,,6158667.2006.8.28,,,6158667,0,,ON,,,0,,,18.4,,2006,20.6
-79.395,43.62861111111111,23.3,,,,,,TORONTO CITY CENTRE,,2,,2006-08-29 00:00:00,29,,8,,,0,,6158667.2006.8.29,,,6158667,0,,ON,,,1,,,16.7,,2006,20
-79.395,43.62861111111111,20.4,,,,,,TORONTO CITY CENTRE,,0.3,,2006-08-30 00:00:00,30,,8,,,0,,6158667.2006.8.30,,,6158667,0,,ON,,,0,,,16.1,,2006,18.3
-79.395,43.62861111111111,19.9,,,,,,TORONTO CITY CENTRE,,0,,2006-08-31 00:00:00,31,,8,,,0,,6158667.2006.8.31,,,6158667,1.4,,ON,,,0,,,13.2,,2006,16.6
-79.395,43.62861111111111,21.6,,,,,,TORONTO CITY CENTRE,,0.8,,2006-09-01 00:00:00,1,,9,,,0,,6158667.2006.9.1,,,6158667,0,,ON,,,0,,,16,,2006,18.8
-79.395,43.62861111111111,20,,,,,,TORONTO CITY CENTRE,,0,,2006-09-02 00:00:00,2,,9,,,0,,6158667.2006.9.2,,,6158667,1,,ON,,,20,,,13.9,,2006,17
-79.395,43.62861111111111,17.9,,,,,,TORONTO CITY CENTRE,,0,,2006-09-03 00:00:00,3,,9,,,0,,6158667.2006.9.3,,,6158667,2.4,,ON,,,2,,,13.2,,2006,15.6
-79.395,43.62861111111111,20.8,,,,,,TORONTO CITY CENTRE,,0,,2006-09-04 00:00:00,4,,9,,,0,,6158667.2006.9.4,,,6158667,0.8,,ON,,,0,,,13.5,,2006,17.2
-79.395,43.62861111111111,19.1,,,,,,TORONTO CITY CENTRE,,0,,2006-09-05 00:00:00,5,,9,,,0,,6158667.2006.9.5,,,6158667,0.3,,ON,,,0,,,16.2,,2006,17.7
-79.395,43.62861111111111,23.4,,,,,,TORONTO CITY CENTRE,,1.4,,2006-09-06 00:00:00,6,,9,,,0,,6158667.2006.9.6,,,6158667,0,,ON,,,1,,,15.3,,2006,19.4
-79.395,43.62861111111111,22.3,,,,,,TORONTO CITY CENTRE,,1.9,,2006-09-07 00:00:00,7,,9,,,0,,6158667.2006.9.7,,,6158667,0,,ON,,,0,,,17.5,,2006,19.9
-79.395,43.62861111111111,24.4,,,,,,TORONTO CITY CENTRE,,2.7,,2006-09-08 00:00:00,8,,9,,,0,,6158667.2006.9.8,,,6158667,0,,ON,,,5,,,17,,2006,20.7
-79.395,43.62861111111111,19.3,,,,,,TORONTO CITY CENTRE,,0,,2006-09-09 00:00:00,9,,9,,,0,,6158667.2006.9.9,,,6158667,2.4,,ON,,,1,,,11.9,,2006,15.6
-79.395,43.62861111111111,16.9,,,,,,TORONTO CITY CENTRE,,0,,2006-09-10 00:00:00,10,,9,,,0,,6158667.2006.9.10,,,6158667,4,,ON,,,0,,,11.1,,2006,14
-79.395,43.62861111111111,17.8,,,,,,TORONTO CITY CENTRE,,0,,2006-09-11 00:00:00,11,,9,,,0,,6158667.2006.9.11,,,6158667,3.2,,ON,,,0,,,11.8,,2006,14.8
-79.395,43.62861111111111,17.7,,,,,,TORONTO CITY CENTRE,,0,,2006-09-12 00:00:00,12,,9,,,0,,6158667.2006.9.12,,,6158667,1.3,,ON,,,3,,,15.6,,2006,16.7
-79.395,43.62861111111111,20.6,,,,,,TORONTO CITY CENTRE,,0.2,,2006-09-13 00:00:00,13,,9,,,0,,6158667.2006.9.13,,,6158667,0,,ON,,,9,,,15.7,,2006,18.2
-79.395,43.62861111111111,19.3,,,,,,TORONTO CITY CENTRE,,0,,2006-09-14 00:00:00,14,,9,,,0,,6158667.2006.9.14,,,6158667,0.1,,ON,,,1,,,16.5,,2006,17.9
-79.395,43.62861111111111,21.3,,,,,,TORONTO CITY CENTRE,,1,,2006-09-15 00:00:00,15,,9,,,0,,6158667.2006.9.15,,,6158667,0,,ON,,,0,,,16.6,,2006,19
-79.395,43.62861111111111,20.9,,,,,,TORONTO CITY CENTRE,,0.3,,2006-09-16 00:00:00,16,,9,,,0,,6158667.2006.9.16,,,6158667,0,,ON,,,0,,,15.7,,2006,18.3
-79.395,43.62861111111111,23,,,,,,TORONTO CITY CENTRE,,1.2,,2006-09-17 00:00:00,17,,9,,,0,,6158667.2006.9.17,,,6158667,0,,ON,,,0,,,15.3,,2006,19.2
-79.395,43.62861111111111,23.6,,,,,,TORONTO CITY CENTRE,,1,,2006-09-18 00:00:00,18,,9,,,0,,6158667.2006.9.18,,,6158667,0,,ON,,,13.5,,,14.3,,2006,19
-79.395,43.62861111111111,19.7,,,,,,TORONTO CITY CENTRE,,0,,2006-09-19 00:00:00,19,,9,,,0,,6158667.2006.9.19,,,6158667,1.2,,ON,,,2,,,13.9,,2006,16.8
-79.395,43.62861111111111,16,,,,,,TORONTO CITY CENTRE,,0,,2006-09-20 00:00:00,20,,9,,,0,,6158667.2006.9.20,,,6158667,5.4,,ON,,,0,,,9.1,,2006,12.6
-79.395,43.62861111111111,18,,,,,,TORONTO CITY CENTRE,,0,,2006-09-21 00:00:00,21,,9,,,0,,6158667.2006.9.21,,,6158667,5.1,,ON,,,0,,,7.7,,2006,12.9
-79.395,43.62861111111111,17.8,,,,,,TORONTO CITY CENTRE,,0,,2006-09-22 00:00:00,22,,9,,,0,,6158667.2006.9.22,,,6158667,4.5,,ON,,,1,,,9.2,,2006,13.5
-79.395,43.62861111111111,21.9,,,,,,TORONTO CITY CENTRE,,1.4,,2006-09-23 00:00:00,23,,9,,,0,,6158667.2006.9.23,,,6158667,0,,ON,,,5,,,16.9,,2006,19.4
-79.395,43.62861111111111,20.4,,,,,,TORONTO CITY CENTRE,,0,,2006-09-24 00:00:00,24,,9,,,0,,6158667.2006.9.24,,,6158667,2.1,,ON,,,3,,,11.3,,2006,15.9
-79.395,43.62861111111111,18.1,,,,,,TORONTO CITY CENTRE,,0,,2006-09-25 00:00:00,25,,9,,,0,,6158667.2006.9.25,,,6158667,3.9,,ON,,,1,,,10.1,,2006,14.1
-79.395,43.62861111111111,17.4,,,,,,TORONTO CITY CENTRE,,0,,2006-09-26 00:00:00,26,,9,,,0,,6158667.2006.9.26,,,6158667,4.6,,ON,,,0,,,9.3,,2006,13.4
-79.395,43.62861111111111,19.3,,,,,,TORONTO CITY CENTRE,,0,,2006-09-27 00:00:00,27,,9,,,0,,6158667.2006.9.27,,,6158667,3.7,,ON,,,8,,,9.2,,2006,14.3
-79.395,43.62861111111111,14.1,,,,,,TORONTO CITY CENTRE,,0,,2006-09-28 00:00:00,28,,9,,,0,,6158667.2006.9.28,,,6158667,7.3,,ON,,,0,,,7.3,,2006,10.7
-79.395,43.62861111111111,12.6,,,,,,TORONTO CITY CENTRE,,0,,2006-09-29 00:00:00,29,,9,,,0,,6158667.2006.9.29,,,6158667,8.8,,ON,,,0,,,5.8,,2006,9.2
-79.395,43.62861111111111,14.7,,,,,,TORONTO CITY CENTRE,,0,,2006-09-30 00:00:00,30,,9,,,0,,6158667.2006.9.30,,,6158667,6.1,,ON,,,2.5,,,9,,2006,11.9
-79.395,43.62861111111111,16.9,,,,,,TORONTO CITY CENTRE,,0,,2006-10-01 00:00:00,1,,10,,,0,,6158667.2006.10.1,,,6158667,6.1,,ON,,,2.5,,,6.8,,2006,11.9
-79.395,43.62861111111111,17.2,,,,,,TORONTO CITY CENTRE,,0,,2006-10-02 00:00:00,2,,10,,,0,,6158667.2006.10.2,,,6158667,6,,ON,,,0,,,6.7,,2006,12
-79.395,43.62861111111111,21.2,,,,,,TORONTO CITY CENTRE,,0,,2006-10-03 00:00:00,3,,10,,,0,,6158667.2006.10.3,,,6158667,1.7,,ON,,,5.5,,,11.4,,2006,16.3
-79.395,43.62861111111111,17.4,,,,,,TORONTO CITY CENTRE,,0,,2006-10-04 00:00:00,4,,10,,,0,,6158667.2006.10.4,,,6158667,4.9,,ON,,,15.5,,,8.8,,2006,13.1
-79.395,43.62861111111111,12.5,,,,,,TORONTO CITY CENTRE,,0,,2006-10-05 00:00:00,5,,10,,,0,,6158667.2006.10.5,,,6158667,8.3,,ON,,,0,,,6.9,,2006,9.7
-79.395,43.62861111111111,12.9,,,,,,TORONTO CITY CENTRE,,0,,2006-10-06 00:00:00,6,,10,,,0,,6158667.2006.10.6,,,6158667,8.7,,ON,,,0,,,5.6,,2006,9.3
-79.395,43.62861111111111,15.5,,,,,,TORONTO CITY CENTRE,,0,,2006-10-07 00:00:00,7,,10,,,0,,6158667.2006.10.7,,,6158667,7.7,,ON,,,0,,,5,,2006,10.3
-79.395,43.62861111111111,19.1,,,,,,TORONTO CITY CENTRE,,0,,2006-10-08 00:00:00,8,,10,,,0,,6158667.2006.10.8,,,6158667,5.4,,ON,,,0,,,6,,2006,12.6
-79.395,43.62861111111111,18.9,,,,,,TORONTO CITY CENTRE,,0,,2006-10-09 00:00:00,9,,10,,,0,,6158667.2006.10.9,,,6158667,2.7,,ON,,,0,,,11.6,,2006,15.3
-79.395,43.62861111111111,13.9,,,,,,TORONTO CITY CENTRE,,0,,2006-10-10 00:00:00,10,,10,,,0,,6158667.2006.10.10,,,6158667,5.5,,ON,,,0,,,11.1,,2006,12.5
-79.395,43.62861111111111,17.3,,,,,,TORONTO CITY CENTRE,,0,,2006-10-11 00:00:00,11,,10,,,0,,6158667.2006.10.11,,,6158667,3.7,,ON,,,34,,,11.2,,2006,14.3
-79.395,43.62861111111111,11.3,,,,,,TORONTO CITY CENTRE,,0,,2006-10-12 00:00:00,12,,10,,,0,,6158667.2006.10.12,,,6158667,11.1,,ON,,,0,,,2.5,,2006,6.9
-79.395,43.62861111111111,8,,,,,,TORONTO CITY CENTRE,,0,,2006-10-13 00:00:00,13,,10,,,0,,6158667.2006.10.13,,,6158667,12.5,,ON,,,0.5,,,2.9,,2006,5.5
-79.395,43.62861111111111,10.1,,,,,,TORONTO CITY CENTRE,,0,,2006-10-14 00:00:00,14,,10,,,0,,6158667.2006.10.14,,,6158667,10.3,,ON,,,0.5,,,5.2,,2006,7.7
-79.395,43.62861111111111,11.2,,,,,,TORONTO CITY CENTRE,,0,,2006-10-15 00:00:00,15,,10,,,0,,6158667.2006.10.15,,,6158667,10.8,,ON,,,0,,,3.1,,2006,7.2
-79.395,43.62861111111111,13.2,,,,,,TORONTO CITY CENTRE,,0,,2006-10-16 00:00:00,16,,10,,,0,,6158667.2006.10.16,,,6158667,10,,ON,,,0,,,2.8,,2006,8
-79.395,43.62861111111111,13.5,,,,,,TORONTO CITY CENTRE,,0,,2006-10-17 00:00:00,17,,10,,,0,,6158667.2006.10.17,,,6158667,6.5,,ON,,,43,,,9.5,,2006,11.5
-79.395,43.62861111111111,13.2,,,,,,TORONTO CITY CENTRE,,0,,2006-10-18 00:00:00,18,,10,,,0,,6158667.2006.10.18,,,6158667,6.3,,ON,,,0,,,10.2,,2006,11.7
-79.395,43.62861111111111,14.4,,,,,,TORONTO CITY CENTRE,,0,,2006-10-19 00:00:00,19,,10,,,0,,6158667.2006.10.19,,,6158667,7.6,,ON,,,2,,,6.4,,2006,10.4
-79.395,43.62861111111111,9,,,,,,TORONTO CITY CENTRE,,0,,2006-10-20 00:00:00,20,,10,,,0,,6158667.2006.10.20,,,6158667,10.6,,ON,,,2.5,,,5.8,,2006,7.4
-79.395,43.62861111111111,9.3,,,,,,TORONTO CITY CENTRE,,0,,2006-10-21 00:00:00,21,,10,,,0,,6158667.2006.10.21,,,6158667,10.7,,ON,,,0,,,5.2,,2006,7.3
